"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_dex"	"Conc_control"	"Fold"	"p.value"	"FDR"
"chr4"	89758943	89759443	501	"*"	3.05	3.87	0.96	2.91	0.00676	0.018
"chr1"	180123348	180123848	501	"*"	3.28	1.5	4.05	-2.55	0.00676	0.018
"chr8"	38839766	38840266	501	"*"	5.54	5.96	4.94	1.02	0.00676	0.018
"chr3"	17848852	17849352	501	"*"	4.13	2.9	4.78	-1.87	0.00677	0.018
"chr4"	38281356	38281856	501	"*"	3.7	4.44	2.1	2.34	0.00677	0.018
"chr8"	116351343	116351843	501	"*"	6.75	6.36	7.06	-0.7	0.00677	0.018
"chr7"	80635538	80636038	501	"*"	5.11	4.37	5.6	-1.23	0.00677	0.018
"chr1"	152886042	152886542	501	"*"	3.84	2.49	4.52	-2.03	0.00677	0.018
"chr1"	118097678	118098178	501	"*"	5.2	5.68	4.48	1.2	0.00678	0.018
"chr5"	180860971	180861471	501	"*"	3.78	2.38	4.48	-2.1	0.00678	0.018
"chr6"	18226283	18226783	501	"*"	6.27	5.83	6.61	-0.78	0.00678	0.018
"chr3"	130747408	130747908	501	"*"	3.17	1.23	3.97	-2.74	0.00678	0.018
"chr1"	93015466	93015966	501	"*"	3.59	2.07	4.32	-2.24	0.00678	0.018
"chr17"	9513040	9513540	501	"*"	3.59	2.07	4.32	-2.24	0.00678	0.018
"chr6"	156833897	156834397	501	"*"	3.61	2.07	4.34	-2.27	0.00679	0.018
"chr7"	101121829	101122329	501	"*"	8.17	7.92	8.38	-0.46	0.00679	0.018
"chr5"	14105693	14106193	501	"*"	5.74	5.2	6.14	-0.94	0.00679	0.018
"chr12"	60197526	60198026	501	"*"	5.67	5.1	6.07	-0.97	0.00679	0.018
"chr5"	143642740	143643240	501	"*"	3.31	1.48	4.09	-2.61	0.00679	0.018
"chr7"	35831197	35831697	501	"*"	3.71	4.44	2.15	2.29	0.0068	0.018
"chr9"	108750792	108751292	501	"*"	4.2	3.08	4.82	-1.73	0.0068	0.018
"chr4"	131023707	131024207	501	"*"	4.48	3.5	5.06	-1.56	0.0068	0.018
"chr14"	73209865	73210365	501	"*"	5.21	5.69	4.5	1.19	0.0068	0.0181
"chr10"	63236325	63236825	501	"*"	5.56	4.9	6.02	-1.11	0.0068	0.0181
"chr1"	222829825	222830325	501	"*"	4.45	5.3	2.16	3.14	0.0068	0.0181
"chr6"	111980171	111980671	501	"*"	5.27	4.58	5.73	-1.15	0.0068	0.0181
"chr2"	27071835	27072335	501	"*"	4.92	4.12	5.43	-1.31	0.0068	0.0181
"chrX"	46978745	46979245	501	"*"	5.06	4.3	5.55	-1.25	0.0068	0.0181
"chr4"	111761328	111761828	501	"*"	4	4.69	2.64	2.04	0.00681	0.0181
"chr12"	123969110	123969610	501	"*"	6.03	5.54	6.4	-0.86	0.00681	0.0181
"chr11"	46461380	46461880	501	"*"	4.33	4.94	3.28	1.66	0.00681	0.0181
"chr1"	32335944	32336444	501	"*"	3.76	2.37	4.46	-2.09	0.00681	0.0181
"chr8"	105748985	105749485	501	"*"	6.12	5.64	6.49	-0.85	0.00681	0.0181
"chr9"	69622618	69623118	501	"*"	3.9	4.61	2.45	2.16	0.00681	0.0181
"chr2"	238868175	238868675	501	"*"	4.76	5.29	3.91	1.38	0.00681	0.0181
"chr14"	23469201	23469701	501	"*"	4.6	3.67	5.16	-1.49	0.00681	0.0181
"chr6"	3473058	3473558	501	"*"	6.71	6.32	7.02	-0.7	0.00681	0.0181
"chr7"	99103256	99103756	501	"*"	6.5	6.08	6.82	-0.74	0.00682	0.0181
"chr11"	75969539	75970039	501	"*"	3.91	2.61	4.58	-1.97	0.00682	0.0181
"chr5"	143002606	143003106	501	"*"	4.48	3.49	5.06	-1.58	0.00682	0.0181
"chr5"	169050375	169050875	501	"*"	6.1	5.62	6.46	-0.84	0.00682	0.0181
"chr10"	108787858	108788358	501	"*"	3.85	2.49	4.53	-2.04	0.00682	0.0181
"chr5"	93811840	93812340	501	"*"	3.27	1.5	4.05	-2.55	0.00682	0.0181
"chr10"	101358896	101359396	501	"*"	3.79	2.38	4.49	-2.11	0.00683	0.0181
"chr8"	10107531	10108031	501	"*"	4.33	4.93	3.29	1.64	0.00683	0.0181
"chr12"	58425397	58425897	501	"*"	6.77	6.4	7.06	-0.66	0.00683	0.0181
"chr1"	56132497	56132997	501	"*"	5.26	4.58	5.71	-1.13	0.00683	0.0181
"chr3"	66047330	66047830	501	"*"	6.93	6.57	7.21	-0.64	0.00683	0.0181
"chr7"	79096389	79096889	501	"*"	4.16	2.99	4.79	-1.8	0.00683	0.0181
"chr13"	97308144	97308644	501	"*"	5.42	4.79	5.85	-1.06	0.00683	0.0181
"chr18"	9814275	9814775	501	"*"	6.69	6.3	7	-0.69	0.00683	0.0181
"chr7"	151028247	151028747	501	"*"	5.16	4.44	5.64	-1.2	0.00683	0.0181
"chr2"	151427436	151427936	501	"*"	3.17	1.24	3.97	-2.73	0.00683	0.0181
"chr16"	14301619	14302119	501	"*"	4.62	5.19	3.66	1.53	0.00684	0.0181
"chr6"	138600779	138601279	501	"*"	6.22	6.57	5.77	0.8	0.00684	0.0181
"chr2"	53512353	53512853	501	"*"	6.24	5.79	6.59	-0.8	0.00684	0.0181
"chr7"	116671980	116672480	501	"*"	5.22	4.49	5.7	-1.21	0.00685	0.0182
"chr4"	186693382	186693882	501	"*"	5.6	4.96	6.05	-1.08	0.00685	0.0182
"chr2"	46067690	46068190	501	"*"	6.17	5.7	6.52	-0.81	0.00686	0.0182
"chr8"	66535653	66536153	501	"*"	6.97	6.63	7.25	-0.63	0.00686	0.0182
"chr13"	75539568	75540068	501	"*"	3.53	4.27	1.96	2.3	0.00686	0.0182
"chr4"	99060033	99060533	501	"*"	5.95	6.33	5.44	0.89	0.00686	0.0182
"chr11"	21561507	21562007	501	"*"	5.08	4.33	5.57	-1.23	0.00686	0.0182
"chr18"	14769291	14769791	501	"*"	3.68	2.23	4.39	-2.17	0.00686	0.0182
"chr3"	187629709	187630209	501	"*"	7.64	7.36	7.87	-0.51	0.00686	0.0182
"chr9"	127977850	127978350	501	"*"	5	5.5	4.25	1.25	0.00687	0.0182
"chr7"	96899071	96899571	501	"*"	3.59	2.07	4.32	-2.24	0.00687	0.0182
"chr3"	29203907	29204407	501	"*"	6.01	5.51	6.37	-0.87	0.00687	0.0182
"chr1"	225710730	225711230	501	"*"	3.76	2.37	4.45	-2.09	0.00687	0.0182
"chr7"	124072955	124073455	501	"*"	6.68	6.3	6.99	-0.68	0.00687	0.0182
"chr3"	30370623	30371123	501	"*"	4.43	5.02	3.42	1.59	0.00687	0.0182
"chr22"	27842627	27843127	501	"*"	3.54	4.27	1.97	2.3	0.00687	0.0182
"chrX"	134631327	134631827	501	"*"	7.54	7.25	7.78	-0.53	0.00687	0.0182
"chr3"	42035693	42036193	501	"*"	3.87	4.58	2.39	2.2	0.00688	0.0182
"chr4"	76562167	76562667	501	"*"	7.16	6.81	7.44	-0.62	0.00688	0.0182
"chr17"	20022560	20023060	501	"*"	3.62	4.34	2.14	2.2	0.00688	0.0182
"chr12"	19223610	19224110	501	"*"	3.98	2.71	4.64	-1.93	0.00688	0.0182
"chr8"	96206950	96207450	501	"*"	3.81	2.38	4.52	-2.13	0.00688	0.0182
"chr15"	58396125	58396625	501	"*"	6.51	6.08	6.84	-0.76	0.00688	0.0182
"chr2"	187435743	187436243	501	"*"	4.76	5.28	3.91	1.37	0.00688	0.0182
"chr12"	42698058	42698558	501	"*"	4.22	4.84	3.13	1.71	0.00688	0.0182
"chr3"	120780974	120781474	501	"*"	3.94	2.62	4.61	-1.99	0.00688	0.0182
"chr5"	151070458	151070958	501	"*"	4.64	3.71	5.19	-1.48	0.00688	0.0182
"chr12"	45850312	45850812	501	"*"	3.44	4.2	1.79	2.41	0.00688	0.0182
"chr3"	159126242	159126742	501	"*"	3.44	4.2	1.79	2.41	0.00688	0.0182
"chr18"	4004375	4004875	501	"*"	4.2	3.08	4.82	-1.73	0.00688	0.0182
"chr4"	111475810	111476310	501	"*"	4.17	4.82	2.98	1.83	0.00688	0.0182
"chr7"	131625664	131626164	501	"*"	5	4.11	5.55	-1.44	0.00689	0.0182
"chr4"	17094863	17095363	501	"*"	3.31	1.48	4.09	-2.6	0.00689	0.0182
"chr11"	94141424	94141924	501	"*"	4.77	3.86	5.32	-1.46	0.00689	0.0183
"chr2"	85445686	85446186	501	"*"	4.84	5.37	3.99	1.38	0.00689	0.0183
"chr8"	139863934	139864434	501	"*"	3.46	4.23	1.75	2.47	0.00689	0.0183
"chr19"	11505492	11505992	501	"*"	4.13	2.83	4.8	-1.97	0.00689	0.0183
"chr16"	87556810	87557310	501	"*"	3.97	2.72	4.63	-1.91	0.00689	0.0183
"chr5"	168285	168785	501	"*"	4.98	4.19	5.49	-1.3	0.0069	0.0183
"chr3"	130340683	130341183	501	"*"	5.49	4.84	5.94	-1.1	0.0069	0.0183
"chr2"	72165690	72166190	501	"*"	3.71	2.23	4.43	-2.21	0.0069	0.0183
"chr18"	25230826	25231326	501	"*"	5.75	5.19	6.15	-0.96	0.0069	0.0183
"chrX"	54230477	54230977	501	"*"	4.17	4.79	3.05	1.75	0.0069	0.0183
"chr18"	24994954	24995454	501	"*"	3.9	2.61	4.57	-1.96	0.0069	0.0183
"chr9"	88749272	88749772	501	"*"	4.38	3.37	4.96	-1.59	0.0069	0.0183
"chr2"	180506966	180507466	501	"*"	4.29	4.91	3.2	1.7	0.0069	0.0183
"chr16"	30276147	30276647	501	"*"	4.39	3.37	4.98	-1.61	0.0069	0.0183
"chr2"	207394779	207395279	501	"*"	8.14	7.9	8.35	-0.45	0.00691	0.0183
"chr10"	21100725	21101225	501	"*"	5.29	5.74	4.63	1.11	0.00691	0.0183
"chr5"	80963854	80964354	501	"*"	4.9	4.03	5.44	-1.41	0.00691	0.0183
"chr1"	153506679	153507179	501	"*"	7.31	6.99	7.57	-0.58	0.00691	0.0183
"chr12"	96236262	96236762	501	"*"	5.21	5.68	4.49	1.19	0.00691	0.0183
"chr16"	12092355	12092855	501	"*"	5.48	5.91	4.87	1.04	0.00691	0.0183
"chr2"	231199188	231199688	501	"*"	3.9	2.62	4.57	-1.96	0.00691	0.0183
"chr6"	23106866	23107366	501	"*"	6.46	6.05	6.79	-0.74	0.00691	0.0183
"chr20"	44207225	44207725	501	"*"	4.61	5.45	2.39	3.06	0.00691	0.0183
"chr1"	168203142	168203642	501	"*"	5.71	6.11	5.15	0.96	0.00691	0.0183
"chr9"	120693333	120693833	501	"*"	6.23	5.78	6.57	-0.79	0.00692	0.0183
"chr2"	176130151	176130651	501	"*"	3.73	4.43	2.3	2.14	0.00692	0.0183
"chr5"	169299415	169299915	501	"*"	4.4	3.29	5.02	-1.73	0.00692	0.0183
"chr6"	43974885	43975385	501	"*"	6.09	6.47	5.58	0.89	0.00692	0.0183
"chr5"	7316883	7317383	501	"*"	4.14	2.9	4.8	-1.9	0.00692	0.0183
"chr1"	85339085	85339585	501	"*"	3.75	2.37	4.45	-2.08	0.00692	0.0183
"chr7"	139724986	139725486	501	"*"	5.34	5.79	4.69	1.1	0.00692	0.0183
"chr1"	89515927	89516427	501	"*"	4.65	3.77	5.19	-1.42	0.00692	0.0183
"chr7"	73988292	73988792	501	"*"	3.42	1.73	4.18	-2.45	0.00693	0.0183
"chr7"	2518649	2519149	501	"*"	3.95	2.62	4.63	-2.01	0.00693	0.0183
"chr21"	16563674	16564174	501	"*"	3.89	2.35	4.62	-2.26	0.00693	0.0183
"chr3"	175672251	175672751	501	"*"	5.86	5.34	6.24	-0.91	0.00693	0.0183
"chr16"	85168847	85169347	501	"*"	5.26	4.58	5.72	-1.14	0.00693	0.0183
"chr2"	46873558	46874058	501	"*"	6.47	6.06	6.79	-0.73	0.00694	0.0184
"chr9"	116937359	116937859	501	"*"	5.44	4.82	5.87	-1.05	0.00694	0.0184
"chr9"	80775608	80776108	501	"*"	3.81	4.53	2.31	2.21	0.00694	0.0184
"chr10"	76382337	76382837	501	"*"	7.94	7.68	8.16	-0.47	0.00694	0.0184
"chr3"	176950621	176951121	501	"*"	3.98	2.72	4.64	-1.91	0.00694	0.0184
"chr2"	158412202	158412702	501	"*"	5.46	4.84	5.89	-1.05	0.00694	0.0184
"chr1"	228782819	228783319	501	"*"	3.04	3.86	0.94	2.92	0.00694	0.0184
"chr10"	126060177	126060677	501	"*"	4.64	3.72	5.2	-1.48	0.00695	0.0184
"chr14"	24146352	24146852	501	"*"	3.6	2.09	4.32	-2.23	0.00695	0.0184
"chr8"	47524914	47525414	501	"*"	3.8	4.5	2.4	2.09	0.00695	0.0184
"chrX"	74534518	74535018	501	"*"	5.8	5.25	6.2	-0.95	0.00695	0.0184
"chr6"	112639521	112640021	501	"*"	6.1	5.59	6.47	-0.88	0.00695	0.0184
"chr5"	142202124	142202624	501	"*"	3.31	4.08	1.53	2.55	0.00695	0.0184
"chr11"	20087189	20087689	501	"*"	5.11	4.4	5.59	-1.19	0.00695	0.0184
"chr6"	166600682	166601182	501	"*"	2.66	-0.09	3.55	-3.64	0.00695	0.0184
"chr6"	150866122	150866622	501	"*"	5.63	5.04	6.04	-1	0.00696	0.0184
"chr2"	64831234	64831734	501	"*"	5.86	5.34	6.25	-0.91	0.00696	0.0184
"chr9"	136614229	136614729	501	"*"	3.6	2.09	4.32	-2.24	0.00697	0.0184
"chr2"	217875836	217876336	501	"*"	4.09	4.77	2.74	2.03	0.00697	0.0184
"chr2"	201436027	201436527	501	"*"	3.8	4.5	2.4	2.09	0.00697	0.0184
"chr5"	137365404	137365904	501	"*"	4.38	3.37	4.96	-1.59	0.00697	0.0184
"chr3"	187211886	187212386	501	"*"	4.8	5.34	3.95	1.39	0.00697	0.0184
"chr3"	196279251	196279751	501	"*"	3.94	4.61	2.65	1.96	0.00697	0.0184
"chrX"	14676427	14676927	501	"*"	3.9	4.58	2.57	2.02	0.00697	0.0184
"chr10"	36443192	36443692	501	"*"	4.38	4.97	3.34	1.63	0.00697	0.0184
"chr21"	38351878	38352378	501	"*"	5.61	5.04	6.02	-0.99	0.00698	0.0184
"chr16"	65123468	65123968	501	"*"	5.77	5.21	6.16	-0.95	0.00698	0.0184
"chr6"	160009974	160010474	501	"*"	5.61	6.02	5.02	0.99	0.00698	0.0184
"chr13"	109105804	109106304	501	"*"	4.03	2.7	4.71	-2.01	0.00698	0.0184
"chr21"	33685675	33686175	501	"*"	5.84	5.3	6.24	-0.94	0.00698	0.0185
"chr1"	164726188	164726688	501	"*"	7.45	7.16	7.69	-0.53	0.00698	0.0185
"chr5"	150214171	150214671	501	"*"	4.94	4.16	5.44	-1.28	0.00699	0.0185
"chr7"	137870951	137871451	501	"*"	5.32	5.81	4.59	1.21	0.00699	0.0185
"chr16"	74700986	74701486	501	"*"	4.01	4.66	2.77	1.89	0.00699	0.0185
"chr3"	74590780	74591280	501	"*"	4.08	2.91	4.71	-1.8	0.00699	0.0185
"chr12"	105418968	105419468	501	"*"	3.31	1.51	4.09	-2.58	0.00699	0.0185
"chr11"	130737876	130738376	501	"*"	7.89	7.61	8.12	-0.5	0.00699	0.0185
"chr11"	23287423	23287923	501	"*"	3.8	4.49	2.42	2.07	0.00699	0.0185
"chr10"	110664947	110665447	501	"*"	6.27	5.83	6.61	-0.78	0.00699	0.0185
"chr9"	36029712	36030212	501	"*"	9.5	9.32	9.66	-0.34	0.00699	0.0185
"chrX"	22950215	22950715	501	"*"	4.01	4.66	2.78	1.88	0.00699	0.0185
"chr11"	111148900	111149400	501	"*"	5.74	6.15	5.15	1	0.00699	0.0185
"chr15"	33008631	33009131	501	"*"	4.7	3.81	5.24	-1.43	0.007	0.0185
"chr15"	85750374	85750874	501	"*"	3.31	4.08	1.53	2.55	0.007	0.0185
"chr4"	76706473	76706973	501	"*"	4.29	4.93	3.11	1.83	0.007	0.0185
"chr13"	34044559	34045059	501	"*"	6.77	6.4	7.06	-0.66	0.007	0.0185
"chr7"	107659543	107660043	501	"*"	3.83	2.5	4.51	-2.01	0.00701	0.0185
"chr7"	24951574	24952074	501	"*"	4.22	4.84	3.12	1.72	0.00701	0.0185
"chr19"	46271813	46272313	501	"*"	6.49	6.06	6.82	-0.76	0.00701	0.0185
"chr12"	53096226	53096726	501	"*"	5.43	4.79	5.87	-1.08	0.00701	0.0185
"chr6"	147738633	147739133	501	"*"	4.5	2.22	5.34	-3.13	0.00702	0.0185
"chr2"	40101065	40101565	501	"*"	5.89	5.36	6.29	-0.93	0.00702	0.0185
"chr5"	159462047	159462547	501	"*"	6.29	5.84	6.64	-0.8	0.00702	0.0185
"chr6"	78562174	78562674	501	"*"	3.34	4.12	1.52	2.6	0.00702	0.0185
"chr1"	151546990	151547490	501	"*"	6.72	6.33	7.03	-0.7	0.00702	0.0185
"chr1"	215192220	215192720	501	"*"	3.32	1.51	4.09	-2.59	0.00703	0.0186
"chr6"	98825437	98825937	501	"*"	2.66	-0.09	3.55	-3.64	0.00703	0.0186
"chr10"	70624177	70624677	501	"*"	4.29	3.23	4.9	-1.67	0.00703	0.0186
"chr7"	133053254	133053754	501	"*"	6.49	6.05	6.83	-0.79	0.00703	0.0186
"chr7"	7953684	7954184	501	"*"	3.76	2.38	4.45	-2.08	0.00703	0.0186
"chr3"	10199003	10199503	501	"*"	4.24	3.16	4.85	-1.69	0.00703	0.0186
"chr5"	34660386	34660886	501	"*"	5.28	4.61	5.73	-1.12	0.00703	0.0186
"chr3"	123084854	123085354	501	"*"	4.26	3.16	4.88	-1.72	0.00704	0.0186
"chr13"	29654781	29655281	501	"*"	6.13	5.65	6.49	-0.84	0.00704	0.0186
"chr5"	179319536	179320036	501	"*"	4.02	2.82	4.66	-1.85	0.00704	0.0186
"chr2"	47422513	47423013	501	"*"	4.82	4	5.34	-1.34	0.00704	0.0186
"chr16"	84303264	84303764	501	"*"	5.69	5.12	6.1	-0.98	0.00705	0.0186
"chr12"	9350092	9350592	501	"*"	4.42	5.02	3.37	1.65	0.00705	0.0186
"chr21"	43864358	43864858	501	"*"	4.14	2.99	4.77	-1.78	0.00705	0.0186
"chr1"	111553147	111553647	501	"*"	5.21	4.52	5.67	-1.15	0.00705	0.0186
"chr1"	227802457	227802957	501	"*"	2.87	3.72	0.53	3.18	0.00706	0.0186
"chr7"	98841218	98841718	501	"*"	4.65	5.19	3.77	1.43	0.00706	0.0186
"chr3"	73637055	73637555	501	"*"	4.85	3.95	5.39	-1.45	0.00706	0.0186
"chr10"	112490761	112491261	501	"*"	5.6	6.03	4.99	1.04	0.00707	0.0187
"chr15"	67135366	67135866	501	"*"	7.25	6.94	7.51	-0.58	0.00707	0.0187
"chr3"	155523479	155523979	501	"*"	3.16	1.22	3.96	-2.74	0.00708	0.0187
"chr11"	84865244	84865744	501	"*"	4.06	2.83	4.71	-1.89	0.00708	0.0187
"chr14"	33556321	33556821	501	"*"	4.83	3.95	5.37	-1.43	0.00708	0.0187
"chr11"	94149375	94149875	501	"*"	5.29	5.74	4.63	1.12	0.00708	0.0187
"chr6"	132466994	132467494	501	"*"	5.15	6.03	2.58	3.45	0.00708	0.0187
"chr10"	58742141	58742641	501	"*"	3.16	1.22	3.96	-2.74	0.00708	0.0187
"chr2"	214593766	214594266	501	"*"	6.13	6.49	5.66	0.83	0.00708	0.0187
"chr15"	51759359	51759859	501	"*"	3.69	4.43	2.12	2.31	0.00709	0.0187
"chr5"	74186749	74187249	501	"*"	4.09	2.81	4.75	-1.94	0.00709	0.0187
"chr2"	29759715	29760215	501	"*"	4.11	4.74	2.96	1.78	0.00709	0.0187
"chr4"	169485072	169485572	501	"*"	6.17	5.71	6.51	-0.81	0.00709	0.0187
"chr2"	47190466	47190966	501	"*"	7.16	6.8	7.45	-0.64	0.00709	0.0187
"chr11"	27524098	27524598	501	"*"	5.68	5.12	6.08	-0.96	0.00709	0.0187
"chr17"	69656013	69656513	501	"*"	3.98	2.72	4.64	-1.92	0.00709	0.0187
"chr5"	124790160	124790660	501	"*"	4.9	5.42	4.08	1.33	0.00709	0.0187
"chr2"	218892656	218893156	501	"*"	3.32	1.48	4.1	-2.62	0.00709	0.0187
"chr19"	6737515	6738015	501	"*"	5.66	5.08	6.07	-0.98	0.0071	0.0187
"chr13"	33235924	33236424	501	"*"	8.16	8.37	7.92	0.45	0.0071	0.0187
"chr8"	42154867	42155367	501	"*"	5.72	5.16	6.13	-0.97	0.0071	0.0187
"chr18"	70180978	70181478	501	"*"	5.62	5.04	6.03	-0.99	0.0071	0.0187
"chrX"	71543306	71543806	501	"*"	5.83	5.27	6.23	-0.96	0.0071	0.0187
"chr7"	28864992	28865492	501	"*"	3.27	1.49	4.05	-2.56	0.00711	0.0187
"chr4"	96833811	96834311	501	"*"	3.99	4.66	2.68	1.98	0.00711	0.0187
"chr4"	99221903	99222403	501	"*"	3.82	4.52	2.4	2.13	0.00711	0.0187
"chr7"	117827823	117828323	501	"*"	7.13	6.8	7.4	-0.6	0.00711	0.0187
"chr1"	204345513	204346013	501	"*"	2.87	3.72	0.53	3.18	0.00711	0.0187
"chr12"	124046232	124046732	501	"*"	2.87	3.72	0.53	3.18	0.00711	0.0187
"chr22"	30127738	30128238	501	"*"	4.88	4.08	5.39	-1.31	0.00711	0.0188
"chr14"	61213102	61213602	501	"*"	5.29	4.64	5.74	-1.1	0.00711	0.0188
"chr18"	24750725	24751225	501	"*"	3.31	4.08	1.53	2.55	0.00711	0.0188
"chr6"	64580272	64580772	501	"*"	5.84	5.3	6.23	-0.93	0.00711	0.0188
"chr17"	80504968	80505468	501	"*"	6.47	6.8	6.06	0.74	0.00711	0.0188
"chr3"	4835316	4835816	501	"*"	3.41	1.73	4.16	-2.44	0.00711	0.0188
"chr6"	12422743	12423243	501	"*"	6.02	5.51	6.39	-0.88	0.00711	0.0188
"chr14"	88986032	88986532	501	"*"	4.51	3.49	5.1	-1.61	0.00711	0.0188
"chr20"	25573511	25574011	501	"*"	4.88	4.08	5.39	-1.31	0.00712	0.0188
"chr8"	93904386	93904886	501	"*"	5.21	5.68	4.5	1.18	0.00712	0.0188
"chr2"	37765978	37766478	501	"*"	5.23	4.56	5.69	-1.13	0.00712	0.0188
"chr21"	29626878	29627378	501	"*"	4.84	5.37	3.98	1.4	0.00712	0.0188
"chr7"	18389730	18390230	501	"*"	5.75	6.16	5.16	1.01	0.00712	0.0188
"chr9"	114551879	114552379	501	"*"	5.93	5.42	6.3	-0.89	0.00712	0.0188
"chr3"	185992590	185993090	501	"*"	4.65	5.19	3.77	1.42	0.00712	0.0188
"chr6"	119295921	119296421	501	"*"	3.78	4.46	2.42	2.05	0.00712	0.0188
"chr19"	43668856	43669356	501	"*"	4.2	3.08	4.83	-1.75	0.00713	0.0188
"chr6"	44504397	44504897	501	"*"	5.29	4.64	5.74	-1.11	0.00713	0.0188
"chr21"	28821338	28821838	501	"*"	3.91	4.61	2.45	2.16	0.00713	0.0188
"chr14"	73145398	73145898	501	"*"	3.62	4.34	2.12	2.22	0.00713	0.0188
"chr12"	92728239	92728739	501	"*"	3.03	0.9	3.86	-2.95	0.00713	0.0188
"chr13"	47249115	47249615	501	"*"	4.01	4.66	2.78	1.88	0.00713	0.0188
"chr3"	160461091	160461591	501	"*"	4.41	5.01	3.37	1.65	0.00713	0.0188
"chr13"	33214156	33214656	501	"*"	6.02	5.52	6.38	-0.86	0.00713	0.0188
"chrX"	16429394	16429894	501	"*"	4.76	3.86	5.32	-1.46	0.00713	0.0188
"chr2"	161030471	161030971	501	"*"	7.67	7.91	7.38	0.53	0.00713	0.0188
"chr3"	179179961	179180461	501	"*"	3.05	3.87	0.98	2.88	0.00714	0.0188
"chr8"	104478410	104478910	501	"*"	3.05	3.87	0.98	2.88	0.00714	0.0188
"chr7"	51138598	51139098	501	"*"	3.2	3.99	1.29	2.7	0.00714	0.0188
"chr16"	2237474	2237974	501	"*"	3.21	4	1.31	2.69	0.00714	0.0188
"chr3"	123947365	123947865	501	"*"	5.55	4.95	5.97	-1.01	0.00714	0.0188
"chr8"	22747769	22748269	501	"*"	4.66	3.73	5.22	-1.5	0.00714	0.0188
"chr16"	88773935	88774435	501	"*"	4.96	4.2	5.45	-1.26	0.00714	0.0188
"chr1"	219296441	219296941	501	"*"	6.16	5.66	6.52	-0.86	0.00714	0.0188
"chr21"	33762781	33763281	501	"*"	3.35	4.12	1.57	2.55	0.00714	0.0188
"chr12"	1474044	1474544	501	"*"	8.32	8.07	8.53	-0.46	0.00715	0.0188
"chr1"	58755406	58755906	501	"*"	6.89	6.53	7.17	-0.64	0.00715	0.0188
"chr13"	66984204	66984704	501	"*"	2.87	3.72	0.56	3.16	0.00715	0.0188
"chr9"	18167710	18168210	501	"*"	2.87	3.72	0.56	3.16	0.00715	0.0188
"chr3"	127151825	127152325	501	"*"	5.45	4.84	5.88	-1.04	0.00715	0.0188
"chr6"	162345142	162345642	501	"*"	3.2	3.99	1.26	2.74	0.00715	0.0188
"chr8"	21683856	21684356	501	"*"	7.23	6.92	7.49	-0.57	0.00715	0.0188
"chr18"	69205999	69206499	501	"*"	6.24	6.58	5.79	0.79	0.00715	0.0188
"chr12"	121591040	121591540	501	"*"	3.05	3.86	0.98	2.88	0.00715	0.0188
"chr1"	214492750	214493250	501	"*"	5.8	5.27	6.19	-0.92	0.00715	0.0188
"chr5"	38616110	38616610	501	"*"	4.07	4.72	2.88	1.84	0.00716	0.0188
"chr10"	29160015	29160515	501	"*"	5.96	5.46	6.34	-0.87	0.00716	0.0188
"chr11"	59187506	59188006	501	"*"	5.94	5.42	6.32	-0.9	0.00716	0.0189
"chr2"	45119817	45120317	501	"*"	7.66	7.36	7.91	-0.55	0.00717	0.0189
"chr13"	44655335	44655835	501	"*"	2.87	3.72	0.56	3.16	0.00717	0.0189
"chr1"	110425705	110426205	501	"*"	2.87	3.72	0.53	3.19	0.00717	0.0189
"chr16"	29271872	29272372	501	"*"	6.02	5.53	6.39	-0.87	0.00717	0.0189
"chr15"	39963704	39964204	501	"*"	5.49	4.89	5.91	-1.03	0.00717	0.0189
"chr15"	80423144	80423644	501	"*"	4.47	5.06	3.47	1.59	0.00717	0.0189
"chr5"	147892825	147893325	501	"*"	5.14	4.43	5.62	-1.19	0.00718	0.0189
"chr17"	7340149	7340649	501	"*"	3.04	3.86	0.94	2.92	0.00718	0.0189
"chr2"	167508556	167509056	501	"*"	3.04	3.86	0.94	2.92	0.00718	0.0189
"chr2"	229258046	229258546	501	"*"	3.04	3.86	0.94	2.92	0.00718	0.0189
"chr6"	42197929	42198429	501	"*"	5.04	4.3	5.53	-1.22	0.00718	0.0189
"chr1"	58818012	58818512	501	"*"	4.12	2.92	4.77	-1.85	0.00719	0.0189
"chr12"	5140164	5140664	501	"*"	4.75	3.91	5.28	-1.37	0.00719	0.0189
"chr3"	31116556	31117056	501	"*"	3.05	3.87	0.98	2.89	0.00719	0.0189
"chr5"	111737656	111738156	501	"*"	6.5	6.07	6.83	-0.76	0.00719	0.0189
"chr7"	41567691	41568191	501	"*"	4.94	5.43	4.17	1.26	0.00719	0.0189
"chr18"	9615027	9615527	501	"*"	4.13	3	4.76	-1.76	0.00719	0.0189
"chr6"	105916930	105917430	501	"*"	3.35	4.12	1.57	2.55	0.0072	0.0189
"chr2"	67997468	67997968	501	"*"	5.42	4.79	5.85	-1.06	0.0072	0.0189
"chr17"	80219322	80219822	501	"*"	3.69	2.24	4.4	-2.16	0.0072	0.0189
"chr2"	66899056	66899556	501	"*"	4.87	4.08	5.38	-1.3	0.0072	0.0189
"chr18"	67931014	67931514	501	"*"	5.35	4.66	5.82	-1.16	0.0072	0.0189
"chr2"	156826292	156826792	501	"*"	2.72	3.6	-0.04	3.64	0.0072	0.0189
